Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,Measure Count
274,<music21.chord.Chord D4 C2 G2>,"[0, 2, 7]","[0, 2, 7]",Pianoflage in C major.mid,Bargy,137,2
274.25,<music21.chord.Chord C4 C2 G2>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,137,2.25
274.625,<music21.chord.Chord C2 G2>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,137,2.625
275,<music21.chord.Chord G3 C2 G2>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,138,1
275.25,<music21.chord.Chord E4 A4 C2 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,138,1.25
275.625,<music21.chord.Chord C2 G2>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,138,1.625
276,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,Bargy,138,2
276.25,<music21.chord.Chord E3 B-3 D4 E4>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,138,2.25
276.625,<music21.chord.Chord E3 B-3 D4>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,138,2.625
277,<music21.chord.Chord B-4 D5 E3 B-3 D4>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,139,1
277.25,<music21.chord.Chord C5 E3 B-3 D4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,139,1.25
277.625,<music21.chord.Chord E3 B-3 D4>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,139,1.625
277.75,<music21.chord.Chord G4 E3 B-3 D4>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,139,1.75
278,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,Bargy,139,2
278.25,<music21.chord.Chord C4 B-4 E5 A5>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Pianoflage in C major.mid,Bargy,139,2.25
278.625,<music21.chord.Chord C4 B-4>,"[0, 2]","[10, 0]",Pianoflage in C major.mid,Bargy,139,2.625
278.75,<music21.chord.Chord G5 C4 B-4>,"[0, 3, 5]","[7, 10, 0]",Pianoflage in C major.mid,Bargy,139,2.75
279.125,<music21.chord.Chord C4 B-4>,"[0, 2]","[10, 0]",Pianoflage in C major.mid,Bargy,140,1.125
279.25,<music21.chord.Chord C4 G4 B-4 E5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,140,1.25
279.625,<music21.chord.Chord C4 G4 B-4>,"[0, 3, 5]","[7, 10, 0]",Pianoflage in C major.mid,Bargy,140,1.625
279.75,<music21.chord.Chord D6 B-5 C4 G4 B-4>,"[0, 3, 5, 7]","[7, 10, 0, 2]",Pianoflage in C major.mid,Bargy,140,1.75
280.125,<music21.chord.Chord C4 G4 B-4>,"[0, 3, 5]","[7, 10, 0]",Pianoflage in C major.mid,Bargy,140,2.125
280.25,<music21.chord.Chord C6 C4 G4 B-4>,"[0, 3, 5]","[7, 10, 0]",Pianoflage in C major.mid,Bargy,140,2.25
280.625,<music21.chord.Chord C4 G4 B-4>,"[0, 3, 5]","[7, 10, 0]",Pianoflage in C major.mid,Bargy,140,2.625
280.75,<music21.chord.Chord G5 C4 G4 B-4>,"[0, 3, 5]","[7, 10, 0]",Pianoflage in C major.mid,Bargy,140,2.75
281.25,<music21.chord.Chord E5 B-5 E6 C4 G4 B-4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,141,1.25
281.5,<music21.chord.Chord E5 B-5 E6 C4 G4 B-4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,141,1.5
282.25,<music21.chord.Chord E5 B-5 E6 C4 G4 B-4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,141,2.25
284,<music21.chord.Chord E-5 E-6 C#4 G4 B-4>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Pianoflage in C major.mid,Bargy,142,2
284.1666667,<music21.chord.Chord E-5 E-6 C#4 G4>,"[0, 2, 6]","[1, 3, 7]",Pianoflage in C major.mid,Bargy,142,2.166666667
284.25,<music21.chord.Chord D6 D5 D4 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Pianoflage in C major.mid,Bargy,142,2.25
284.75,<music21.chord.Chord D4 G4 B-4>,"[0, 3, 7]","[7, 10, 2]",Pianoflage in C major.mid,Bargy,142,2.75
285,<music21.chord.Chord C#6 E-4 G4 B-4 C#5>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Pianoflage in C major.mid,Bargy,143,1
285.25,<music21.chord.Chord E4 G4 B-4 C5 C6>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,143,1.25
286.25,<music21.chord.Chord E5 B-5 D6>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,143,2.25
287,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,144,1
287.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,144,1.25
287.625,<music21.chord.Chord G2 G3>,[0],[7],Pianoflage in C major.mid,Bargy,144,1.625
288,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,144,2
288.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,144,2.25
288.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,144,2.625
289,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,145,1
289.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,145,1.25
290.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,145,2.25
290.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,145,2.625
291,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,146,1
291.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,146,1.25
291.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,146,1.625
292,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,146,2
292.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,146,2.25
292.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,146,2.625
293,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,147,1
293.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,147,1.25
293.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,147,1.625
294,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,147,2
294.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,147,2.25
294.6666667,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,147,2.666666667
295,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,148,1
295.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,148,1.25
295.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,148,1.666666667
296,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,148,2
296.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,148,2.25
296.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,148,2.625
297,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,149,1
297.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,149,1.25
298.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,149,2.25
298.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,149,2.625
299,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,150,1
299.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,150,1.25
299.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,150,1.625
300,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,150,2
300.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,150,2.25
300.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,150,2.625
301,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,151,1
301.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,151,1.25
301.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,151,1.625
302,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,151,2
302.25,<music21.chord.Chord E5 A3 C4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Pianoflage in C major.mid,Bargy,151,2.25
302.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,151,2.625
303,<music21.chord.Chord F#5 C6 E6>,"[0, 4, 6]","[0, 4, 6]",Pianoflage in C major.mid,Bargy,152,1
303.25,<music21.chord.Chord D3 F#5 C6 E6>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,152,1.25
303.6666667,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,152,1.666666667
304,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,152,2
304.25,<music21.chord.Chord F#5 A5 D6 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,152,2.25
305.25,<music21.chord.Chord D5 F5 A5 G2>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,153,1.25
305.875,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,153,1.875
306,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,153,2
306.25,<music21.chord.Chord G3 B3 F4 F5 B5 F6>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,153,2.25
306.875,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,153,2.875
307,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,154,1
307.25,<music21.chord.Chord D3 F5 B5 F6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,154,1.25
307.6666667,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,154,1.666666667
308,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,154,2
308.25,<music21.chord.Chord D5 F5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,154,2.25
309.25,<music21.chord.Chord C5 G#5 C3>,"[0, 4]","[8, 0]",Pianoflage in C major.mid,Bargy,155,1.25
309.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,155,1.875
310,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,155,2
310.25,<music21.chord.Chord B-3 C4 E4 E5 G#5 C6 E6>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,155,2.25
310.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,155,2.875
311,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,156,1
311.25,<music21.chord.Chord C3 E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,156,1.25
311.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,156,1.875
312,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,156,2
312.25,<music21.chord.Chord C5 E5 G#5 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,156,2.25
313.25,<music21.chord.Chord A5 F5 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,157,1.25
313.625,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,157,1.625
313.75,<music21.chord.Chord C7 F6 F2 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,157,1.75
314.125,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,157,2.125
314.25,<music21.chord.Chord G6 C7 F2 F3>,"[0, 2, 7]","[5, 7, 0]",Pianoflage in C major.mid,Bargy,157,2.25
314.5,<music21.chord.Chord G6 C7>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,157,2.5
314.75,<music21.chord.Chord C5 A5 G6 C7>,"[0, 2, 5]","[7, 9, 0]",Pianoflage in C major.mid,Bargy,157,2.75
315,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,158,1
315.25,<music21.chord.Chord F6 C6 C5 A5>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,158,1.25
315.625,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,158,1.625
315.75,<music21.chord.Chord C6 G6 C5 A5>,"[0, 2, 5]","[7, 9, 0]",Pianoflage in C major.mid,Bargy,158,1.75
316.0833333,<music21.chord.Chord C6 G6>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,158,2.083333333
316.25,<music21.chord.Chord A4 F5 C6 G6>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,158,2.25
316.5,<music21.chord.Chord A4 F5>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,158,2.5
316.75,<music21.chord.Chord F5 C6 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,158,2.75
317.125,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,159,1.125
317.25,<music21.chord.Chord A5 D6 A4>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,159,1.25
317.625,<music21.chord.Chord A5 D6>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,159,1.625
317.75,<music21.chord.Chord C4 A4 A5 D6>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,159,1.75
318,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,159,2
318.25,<music21.chord.Chord F5 C5 C4 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,159,2.25
318.625,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,159,2.625
318.75,<music21.chord.Chord D5 G5 C4 A4>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,159,2.75
319,<music21.chord.Chord D5 G5>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,160,1
319.25,<music21.chord.Chord A3 F4 D5 G5>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,160,1.25
319.875,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,160,1.875
320,<music21.chord.Chord E-5 A5 D6>,"[0, 5, 6]","[9, 2, 3]",Pianoflage in C major.mid,Bargy,160,2
320.25,<music21.chord.Chord F#2 F#3 E-5 A5 D6>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,160,2.25
320.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,160,2.875
321,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,161,1
321.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,161,1.25
322.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,161,2.25
322.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,161,2.625
323,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,162,1
323.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,162,1.25
323.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,162,1.625
324,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,162,2
324.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,162,2.25
324.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,162,2.625
325,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,163,1
325.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,163,1.25
325.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,163,1.625
326,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,163,2
326.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,163,2.25
326.6666667,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,163,2.666666667
327,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,164,1
327.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,164,1.25
327.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,164,1.666666667
328,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,164,2
328.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,164,2.25
328.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,164,2.625
329,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,165,1
329.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,165,1.25
330.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,165,2.25
330.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,165,2.625
331,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,166,1
331.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,166,1.25
331.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,166,1.625
332,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,166,2
332.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,166,2.25
332.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,166,2.625
333,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,167,1
333.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,167,1.25
333.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,167,1.625
334,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,167,2
334.25,<music21.chord.Chord F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,167,2.25
334.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,167,2.625
335,<music21.chord.Chord A5 E6>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,168,1
335.25,<music21.chord.Chord D3 A5 E6>,"[0, 2, 7]","[2, 4, 9]",Pianoflage in C major.mid,Bargy,168,1.25
335.6666667,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,168,1.666666667
336,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,168,2
336.25,<music21.chord.Chord F5 A5 C6 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,168,2.25
336.875,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,168,2.875
337,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,169,1
337.25,<music21.chord.Chord B5 E6 G#3 B3 E4>,"[0, 4, 7]","[4, 8, 11]",Pianoflage in C major.mid,Bargy,169,1.25
337.75,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,169,1.75
338.25,<music21.chord.Chord E5 E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,169,2.25
338.625,<music21.chord.Chord E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,169,2.625
338.75,<music21.chord.Chord B5 E6 E2 E3>,"[0, 5]","[11, 4]",Pianoflage in C major.mid,Bargy,169,2.75
339.25,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,170,1.25
339.75,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,170,1.75
340.25,<music21.chord.Chord A5 E6 F2 F3>,"[0, 1, 5]","[4, 5, 9]",Pianoflage in C major.mid,Bargy,170,2.25
340.625,<music21.chord.Chord F2 F3>,[0],[5],Pianoflage in C major.mid,Bargy,170,2.625
340.75,<music21.chord.Chord E-5 F2 F3>,"[0, 2]","[3, 5]",Pianoflage in C major.mid,Bargy,170,2.75
341.25,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,171,1.25
341.75,<music21.chord.Chord E6 B-5>,"[0, 6]","[4, 10]",Pianoflage in C major.mid,Bargy,171,1.75
342.25,<music21.chord.Chord E-5 F#2 F#3>,"[0, 3]","[3, 6]",Pianoflage in C major.mid,Bargy,171,2.25
342.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,171,2.625
342.75,<music21.chord.Chord E5 F#2 F#3>,"[0, 2]","[4, 6]",Pianoflage in C major.mid,Bargy,171,2.75
343.25,<music21.chord.Chord B5 E6 G2 G3>,"[0, 3, 7]","[4, 7, 11]",Pianoflage in C major.mid,Bargy,172,1.25
343.625,<music21.chord.Chord G2 G3>,[0],[7],Pianoflage in C major.mid,Bargy,172,1.625
343.75,<music21.chord.Chord D6 G2 G3>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,172,1.75
344.25,<music21.chord.Chord E5 G#5 C6 G#2 G#3>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,172,2.25
344.625,<music21.chord.Chord G#2 G#3>,[0],[8],Pianoflage in C major.mid,Bargy,172,2.625
344.75,<music21.chord.Chord B5 G#2 G#3>,"[0, 3]","[8, 11]",Pianoflage in C major.mid,Bargy,172,2.75
345.25,<music21.chord.Chord C5 E5 A5 A2 A3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,173,1.25
345.625,<music21.chord.Chord A2 A3>,[0],[9],Pianoflage in C major.mid,Bargy,173,1.625
346,<music21.chord.Chord E6 A2 A3>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,173,2
346.125,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,173,2.125
346.25,<music21.chord.Chord G#6 A4 E5>,"[0, 4, 5]","[4, 8, 9]",Pianoflage in C major.mid,Bargy,173,2.25
346.5833333,<music21.chord.Chord A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,173,2.583333333
346.625,<music21.chord.Chord A6 A4 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,173,2.625
346.875,<music21.chord.Chord C6 A6 A4 E5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,173,2.875
