Offset,Chord,NormalForm,PCsInNormalForm,File,measureNumber,MeasureCount,Composer
275.875,<music21.chord.Chord E6 G#4>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
276.875,<music21.chord.Chord B5 B6 E6 E-5 E-4 E4>,"[0, 4, 5]","[11, 3, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
277.375,<music21.chord.Chord B5 B6 E6 E-5 E-4>,"[0, 4, 5]","[11, 3, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
277.5416667,<music21.chord.Chord B5>,[0],[11],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
278,<music21.chord.Chord A6 A5 C#5 E6 C#4 E4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
278.125,<music21.chord.Chord A5 C#5 E6 C#4 E4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
279.25,<music21.chord.Chord E5 E4 E2 E3>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
279.5833333,<music21.chord.Chord E5 E3>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
279.625,<music21.chord.Chord E5>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
280.6666667,<music21.chord.Chord G#5 G#4 G#6 C#6 B-4 C#4>,"[0, 2, 5]","[8, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
280.75,<music21.chord.Chord B-3 G#5 G#4 G#6 C#6 B-4 C#4>,"[0, 2, 5]","[8, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
281,<music21.chord.Chord G#5 C#6 G#4 G#6 C#4 B-3>,"[0, 2, 5]","[8, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
281.0416667,<music21.chord.Chord G#5 C#6 G#4 C#4 B-3>,"[0, 2, 5]","[8, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
281.1666667,<music21.chord.Chord C#4 B-3>,"[0, 3]","[10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
281.4166667,<music21.chord.Chord B-3>,[0],[10],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
282,<music21.chord.Chord E-5 E-4 E-3 E-2>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
282.5,<music21.chord.Chord E-5>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
283.3333333,<music21.chord.Chord G6 G5 B-4 G4 B-5 C#6>,"[0, 3, 6]","[7, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
283.375,<music21.chord.Chord C#4 B-3 G6 G5 B-4 G4 B-5 C#6>,"[0, 3, 6]","[7, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
283.5,<music21.chord.Chord G6 G5 B-4 G4 B-5 C#6 C#4>,"[0, 3, 6]","[7, 10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
283.5833333,<music21.chord.Chord B-5 C#6 C#4>,"[0, 3]","[10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
283.625,<music21.chord.Chord B-5 C#6>,"[0, 3]","[10, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
285,<music21.chord.Chord G#3 G#1 G#4 B3 E-2 B1 E-4 G#2>,"[0, 3, 7]","[8, 11, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
285.625,<music21.chord.Chord G#4 E-4 G#2 E-2>,"[0, 5]","[3, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
285.75,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
286.75,<music21.chord.Chord G#6>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
286.875,<music21.chord.Chord G#5 B5 G#4 E-6 B4 E-4 B3 G#6>,"[0, 3, 7]","[8, 11, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
287.2083333,<music21.chord.Chord G#6 G#5 B5 G#4 E-6 B3>,"[0, 3, 7]","[8, 11, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
287.25,<music21.chord.Chord G#6 G#5 B5 G#4 E-6>,"[0, 3, 7]","[8, 11, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
287.5,<music21.chord.Chord E-6>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
288.125,<music21.chord.Chord A6 E6 C#5 A4 E4 A5 C#6 C#4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
288.5,<music21.chord.Chord A5 C#6 C#4 E4>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
288.625,<music21.chord.Chord A5 C#6>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
289.25,<music21.chord.Chord A4 F#6 C#6 F#5 F#4 A5 C#4 A3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
289.5833333,<music21.chord.Chord A4 F#6 C#6 F#5 F#4 A5>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
289.625,<music21.chord.Chord A4 F#6 C#6>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
290.25,<music21.chord.Chord G#6 B4 B5 G#4 B3 G#5 E-6 E-4>,"[0, 3, 7]","[8, 11, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
290.625,<music21.chord.Chord G#5 E-6 E-4>,"[0, 5]","[3, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
291.3333333,<music21.chord.Chord G#4 E6 G#5 E5 B5 G#3 B3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
291.375,<music21.chord.Chord E4 G#4 E6 G#5 E5 B5 G#3 B3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
291.75,<music21.chord.Chord G#4 E6 G#5 E5 B5 G#3 B3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
292.3333333,<music21.chord.Chord A4 F#6 F#4 A3 C#4 F#5 A5 C#6>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
292.6666667,<music21.chord.Chord F#5 A5 F#4 C#6 C#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
292.7083333,<music21.chord.Chord F#5>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
293.3333333,<music21.chord.Chord F#5 E-6 A5 F#4 E-5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
293.375,<music21.chord.Chord A3 F#3 E-4 F#5 E-6 A5 F#4 E-5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
293.625,<music21.chord.Chord F#5 E-6 A5 F#4 E-5 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
293.75,<music21.chord.Chord F#5 E-6 A5 F#4 E-5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
294.25,<music21.chord.Chord G#4 G#5 E5 B5 E6 G#3 E4 B3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
295.125,<music21.chord.Chord G#4 G#5 B5 E6 B3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
295.25,<music21.chord.Chord E5 G#3 E4 B3 G#4 G#5 B5 E6>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
296.25,<music21.chord.Chord F#6 A4 C#6 A5 A3 F#4 C#4 F#5>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
296.75,<music21.chord.Chord F#5>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
297.25,<music21.chord.Chord E-5 F#4 F#5 A5 E-4 E-6>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
297.3333333,<music21.chord.Chord A3 E-4 F#3 E-5 F#4 F#5 A5 E-6>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
297.5833333,<music21.chord.Chord E-5 F#4 F#5 A5 E-4 E-6>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
297.625,<music21.chord.Chord E-6>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
298.25,<music21.chord.Chord E6 G#4 B5 B3 E4 E5 G#5 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
298.5833333,<music21.chord.Chord E5 G#5 G#3>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
299.125,<music21.chord.Chord C#6 C#5 G#5 E5 E4 C#4 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
299.375,<music21.chord.Chord C#6 C#5 G#5 E5 E4 C#4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
299.4583333,<music21.chord.Chord C#6 G#5 C#5 E5 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
299.5,<music21.chord.Chord C#6 G#5>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
300,<music21.chord.Chord E-6 A5 F#4 A3 E-4 F#3 E-5 F#5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
300.375,<music21.chord.Chord E-5 F#5>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
301.125,<music21.chord.Chord C6 C5 F#5 E-4 C4 E-5 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
301.25,<music21.chord.Chord G#3 E-5 E-4 E-3>,"[0, 5]","[3, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
302.125,<music21.chord.Chord C#4 C#3 C#2 C#1>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
302.375,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
303,<music21.chord.Chord C#6 G#5 C#5 E5 E3 E4 C#4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
303.875,<music21.chord.Chord E4 C#4 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
304.25,<music21.chord.Chord C#5 C#6 G#5 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
304.3333333,<music21.chord.Chord E4 C#4 G#3 E3 C#5 C#6 G#5 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
304.6666667,<music21.chord.Chord C#5 C#6 G#5 E5 E4 C#4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
304.8333333,<music21.chord.Chord C#5 C#6 G#5 E5 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
304.9583333,<music21.chord.Chord C#5 C#6 G#5 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
305.375,<music21.chord.Chord E6 E4 E5 G#5 B3 B5 G#4 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
305.875,<music21.chord.Chord E5 G#5 B3 B5 E4 G#4 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306,<music21.chord.Chord E5 G#5 B3 G#4 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306.0416667,<music21.chord.Chord G#4 G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306.125,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306.5,<music21.chord.Chord E-5 G4 E-6 B-5 G5 E-4 B-3 G3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306.75,<music21.chord.Chord E-5 E-4 B-5 G5 B-3 G3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306.8333333,<music21.chord.Chord E-5 E-4 B-3 G3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
306.875,<music21.chord.Chord B-3 G3>,"[0, 3]","[7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
307.75,<music21.chord.Chord A3 A1 A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
308.125,<music21.chord.Chord A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
308.25,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
308.875,<music21.chord.Chord F#5 C6 F#3 C4 D5 D6 D4 F#4>,"[0, 2, 6]","[0, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
309,<music21.chord.Chord F#5 C6 F#3 C4 D5 D6 D4>,"[0, 2, 6]","[0, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
309.125,<music21.chord.Chord F#5 C6 F#3 C4>,"[0, 6]","[0, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
310.125,<music21.chord.Chord G#3 G#4 G#2 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
310.625,<music21.chord.Chord G#4 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
311.375,<music21.chord.Chord C5 C6 E-4 E-5 F#5 C4>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
311.5,<music21.chord.Chord F#3 C5 C6 E-4 E-5 F#5 C4>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
311.625,<music21.chord.Chord E-5 F#5 C4 F#3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
311.7083333,<music21.chord.Chord F#3>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
313,<music21.chord.Chord C#4 C#3 G#3 C#2 G#1 E1 E3 C#1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
313.375,<music21.chord.Chord C#4 G#3 C#2 G#1 E1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
313.5,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
314.25,<music21.chord.Chord C#6 G#5 E4 C#4 C#5 E5 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
314.5833333,<music21.chord.Chord C#6 G#5 E4 C#4 C#5 E5 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
314.75,<music21.chord.Chord C#6 G#5 E4 C#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
314.875,<music21.chord.Chord C#6>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
315.6666667,<music21.chord.Chord G#6 G#5 C#6 B4 B3 C#4>,"[0, 3, 5]","[8, 11, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
317.125,<music21.chord.Chord F#5 F#6 C#6 F#4 C#4 A4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
317.25,<music21.chord.Chord A3 C#4 F#5 F#6 C#6 F#4 A4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
317.375,<music21.chord.Chord A3 C#4>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
318.375,<music21.chord.Chord A4 A3 A1 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
318.75,<music21.chord.Chord A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
318.875,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
319.5,<music21.chord.Chord E6 E5 C6>,"[0, 4]","[0, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
319.625,<music21.chord.Chord F#5 F#4 F#3 E4 C4 E6 E5 C6>,"[0, 4, 6]","[0, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
319.75,<music21.chord.Chord F#5>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
320.875,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
321,<music21.chord.Chord G#4 G#2 G#1 G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
321.375,<music21.chord.Chord G#4 G#2 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
321.5,<music21.chord.Chord G#4 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
321.625,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
322.5,<music21.chord.Chord C6 C5 F#3 C4 E-5 F#5 E-4 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
322.625,<music21.chord.Chord C6 C5 F#3 C4 E-5 F#5>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
322.75,<music21.chord.Chord E-5 F#5>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
324.125,<music21.chord.Chord C#2 C#3 C#1 C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
324.4583333,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
325.125,<music21.chord.Chord C#6 E5 C#5 G#5 E4 C#4 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
325.875,<music21.chord.Chord C#5 G#5 E4 C#4 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
326,<music21.chord.Chord E4 C#4 E3 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
327.25,<music21.chord.Chord C#5 C#4 E4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
327.3333333,<music21.chord.Chord G#4 G#3 C#5 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
327.375,<music21.chord.Chord E3 C#5 C#4 E4 G#4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
327.625,<music21.chord.Chord C#5 G#4 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
327.9583333,<music21.chord.Chord C#5 E3>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
328,<music21.chord.Chord C#5>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
328.6666667,<music21.chord.Chord D5 A4 F#3 D4 F#4 A3>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
329,<music21.chord.Chord D5 A4 F#3 F#4 A3>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
329.0416667,<music21.chord.Chord D5 A4 F#3>,"[0, 4, 7]","[2, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
329.875,<music21.chord.Chord B4 D4 F#3 B3 F#4 D3>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
330.25,<music21.chord.Chord B4 D4>,"[0, 3]","[11, 2]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
331,<music21.chord.Chord C#5 C#4 G#4 E4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
331.125,<music21.chord.Chord E3 C#5 C#4 G#4 E4 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
331.3333333,<music21.chord.Chord C#5 C#4 G#4 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
331.4583333,<music21.chord.Chord C#5 C#4 G#4>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
332,<music21.chord.Chord A4 C#4 A3 E4 E3 C#3>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
332.25,<music21.chord.Chord A4 C#3>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
332.375,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
333.125,<music21.chord.Chord D4 B4 F#3 B3 D3 F#4>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
333.5,<music21.chord.Chord F#4>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
334.125,<music21.chord.Chord G#4 F#3 G#3 D4 B3 B2>,"[0, 2, 5, 8]","[6, 8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
334.4583333,<music21.chord.Chord G#4 F#3 G#3 D4 B2>,"[0, 2, 5, 8]","[6, 8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
334.5,<music21.chord.Chord G#4 F#3 B2>,"[0, 2, 5]","[6, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
334.625,<music21.chord.Chord G#4 F#3>,"[0, 2]","[6, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
335.3333333,<music21.chord.Chord C#4 A4 A3>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
335.375,<music21.chord.Chord F#4 F#3 C#3 C#4 A4 A3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
336.0416667,<music21.chord.Chord C#4 A4 A3 F#3 C#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
336.0833333,<music21.chord.Chord F#3 C#3>,"[0, 5]","[1, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
336.625,<music21.chord.Chord A4 F#4 C#3 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
336.75,<music21.chord.Chord F#3 A4 F#4 C#3 A3 C#4>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
336.875,<music21.chord.Chord A4 F#4 C#3 C#4 F#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
337.125,<music21.chord.Chord A4 F#4 C#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
337.875,<music21.chord.Chord C#5 E4 C#4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
338,<music21.chord.Chord F#4 F#3 E3 C#5 E4 C#4>,"[0, 3, 5]","[1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
338.125,<music21.chord.Chord C#5 E4 C#4 F#3 E3>,"[0, 3, 5]","[1, 4, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
338.375,<music21.chord.Chord C#5 E4 C#4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
338.625,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
339.3333333,<music21.chord.Chord B4 F#3 D4 B3>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
339.375,<music21.chord.Chord F#4 D3 B4 F#3 D4 B3>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
339.625,<music21.chord.Chord B4 F#3 D4 B3 D3>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
339.7083333,<music21.chord.Chord B4 F#3 D3>,"[0, 3, 7]","[11, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
339.8333333,<music21.chord.Chord D3>,[0],[2],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
340.6666667,<music21.chord.Chord G3 G2>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
340.75,<music21.chord.Chord G1 G3 G2>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
341.375,<music21.chord.Chord G3 G2>,[0],[7],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
342.25,<music21.chord.Chord A4 A3 C#4 E4 E3>,"[0, 4, 7]","[9, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
342.875,<music21.chord.Chord A4 A3 E4 E3>,"[0, 5]","[4, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
343,<music21.chord.Chord A4 E4 E3>,"[0, 5]","[4, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
343.125,<music21.chord.Chord E4>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
343.875,<music21.chord.Chord G#3 G#1 G#2 E4>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
344.25,<music21.chord.Chord G#3 G#1 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
